ID,OBEC,POPIS
4769,582433,59367
4770,553182,59367
4771,596850,59367
4772,575771,59367
4773,577731,59367
4774,582441,67932
4775,579734,54224
4776,597881,59367
4777,578843,56973
4778,577561,59367
4779,538850,59367
4780,542458,59367
4781,546283,47153
4782,541176,59367
4783,587991,59367
4784,564273,59367
4785,533726,59367
4786,575780,59367
4787,561258,59367
4788,562131,47151
4789,563170,59367
4790,596868,59202
4791,572349,53942
4792,571342,59367
4793,599433,59367
4794,592668,59367
4795,541125,59367
4796,598305,59367
4797,598763,59367
4798,557161,59367
4799,552429,59367
4800,548693,59367
4801,572331,59367
4802,561029,59367
4803,567841,41753
4804,538841,59367
4805,586064,59367
4806,597872,79331
4807,569569,58291
4808,564427,59367
4809,545813,38216
4810,596841,59367
4811,548154,59367
4812,564451,46344
4813,582450,59367
4814,576816,59367
4815,598771,59367
4816,583936,66467
4817,571008,59367
4818,586633,59367
4819,557081,59367
4820,577570,59367
4821,541273,59367
4822,578720,59367
4823,537772,28906
4824,574392,28506
4825,596701,28506
4826,534382,28506
4827,569429,58244
4828,542466,59367
4829,531821,25217
4830,553638,59367
4831,560715,59367
4832,563820,46841
4833,586650,67579
4834,591831,67579
4835,582506,59367
4836,594920,59367
4837,537888,59367
4838,581046,56131
4839,578983,59367
4840,577596,51253
4841,538663,59367
4842,594938,67140
4843,568287,59367
4844,536598,59367
4845,530751,59367
4846,538892,59367
4847,599719,59367
4848,578878,56994
4849,583979,40338
4850,568295,40338
4851,588024,58856
4852,545155,37301
4853,562271,59367
4854,567442,59367
4855,519031,59367
4856,574538,54957
4857,537845,59367
4858,555631,59367
4859,530760,59367
4860,565717,41155
4861,586676,41155
4862,566802,59367
4863,575810,59367
4864,572756,59367
4865,531839,59367
4866,583987,66417
4867,549649,59367
4868,530778,59367
4869,535184,59367
4870,599956,74274
4871,569615,58243
4872,559482,59367
4873,532592,59367
4874,533734,59367
4875,572381,59367
4876,581062,59367
4877,541621,59367
4878,568309,40336
4879,535222,27715
4880,584002,59367
4881,596892,59367
4882,590100,79829
4883,585858,76362
4884,554341,76362
4885,531847,59367
4886,559491,33026
4887,531855,26721
4888,541427,26281
4889,578614,59367
4890,532541,59367
4891,593630,59367
4892,592692,68711
4893,533742,59367
4894,566829,59367
4895,555657,36401
4896,519146,75101
4897,552089,59367
4898,534463,59367
4899,592706,68704
4900,565741,59367
4901,584011,59367
4902,554359,34533
4903,572390,53952
4904,598429,59367
4905,545171,37401
4906,530816,25763
4907,553697,40004
4908,591840,59367
4909,585866,59367
4910,576824,59367
4911,542407,59367
4912,598313,59367
4913,559504,59367
4914,594954,59367
4915,530794,59367
4916,569755,59367
4917,599999,59367
4918,572403,53833
4919,579246,59367
4920,594962,59367
4921,577600,59367
4922,579751,59367
4923,505293,78383
4924,519651,59367
4925,589080,59367
4926,584029,66441
4927,569623,59367
4928,547921,59367
4929,578886,56974
4930,561291,59367
4931,554855,59367
4932,578894,59367
4933,594971,59367
4934,531880,59367
4935,533106,59367
4936,536512,59367
4937,575828,59367
4938,579025,59367
4939,505366,78357
4940,572616,59367
4941,532983,27302
4942,539767,25267
4943,533777,59367
4944,566853,43969
4945,531561,59367
4946,546267,59367
4947,533785,59367
4948,594989,67173
4949,572420,59367
4950,534480,28563
4951,529583,28563
4952,592722,68707
4953,575844,59367
4954,577626,59367
4955,551601,39121
4956,552836,59367
4957,539775,25265
4958,576841,59367
4959,592714,59367
4960,593648,59367
4961,553239,59367
4962,520047,59367
4963,573647,59367
4964,539619,59367
4965,532177,59367
4966,570982,59367
4967,598330,59367
4968,553522,59367
4969,584037,66405
4970,586684,59367
4971,590118,59367
4972,594997,59367
4973,551821,59367
4974,584941,69153
4975,550604,59367
4976,558460,33201
4977,552046,59367
4978,549932,39815
4979,599964,59367
4980,570079,59367
4981,545201,59367
4982,584959,59367
4983,541885,59367
4984,533807,28126
4985,530841,25741
4986,539929,59367
4987,576859,51721
4988,575861,59367
4989,546534,59367
4990,529664,59367
4991,555193,59367
4992,571024,59367
4993,561355,59367
4994,581054,56166
4995,548936,59367
4996,586668,59367
4997,560189,59367
4998,599158,73542
4999,583995,66454
5000,505269,78346
5001,594946,78346
5002,546526,59367
5003,512745,59367
5004,550582,59367
5005,579360,59367
5006,552623,59367
5007,578908,56933
5008,571041,50346
5009,591858,67532
5010,565768,41113
5011,591866,41113
5012,537896,59367
5013,539023,59367
5014,530981,59367
5015,532304,59367
5016,576832,59367
5017,532959,59367
5018,579769,59367
5019,573612,59367
5020,542504,59367
5021,551899,38737
5022,569101,59367
5023,571741,59367
5024,572985,59367
5025,539759,25226
5026,581071,56124
5027,533751,59367
5028,547336,37901
5029,541451,59367
5030,532975,59367
5031,565792,59367
5032,565776,41115
5033,532967,27375
5034,590266,59367
5035,578592,59367
5036,563153,59367
5037,562327,59367
5038,589098,59367
5039,530972,59367
5040,597911,59367
5041,561304,59367
5042,572411,53843
5043,559521,33011
5044,550311,59367
5045,571059,59367
5046,536679,59367
5047,588041,59367
5048,553336,59367
5049,588032,58901
5050,533769,59367
5051,554880,59367
5052,587753,59367
5053,504921,59367
5054,598810,59367
5055,542512,59367
5056,573639,50704
5057,585874,59367
5058,549959,59367
5059,541214,59367
5060,569640,58245
5061,575879,53373
5062,592005,59367
5063,592731,59367
5064,592749,68724
5065,584967,59367
5066,595004,59367
5067,568341,59367
5068,533815,59367
5069,534498,28504
5070,533009,59367
5071,589110,59367
5072,582531,59367
5073,550191,59367
5074,586692,59367
5075,552879,59367
5076,596906,59441
5077,570761,59367
5078,596914,59367
5079,533017,27351
5080,505587,59367
5081,584061,59367
5082,582565,59367
5083,596931,59367
5084,513717,59367
5085,575917,59367
5086,588067,58862
5087,590126,79804
5088,551937,59367
5089,536890,59367
5090,586706,69606
5091,550621,38486
5092,536504,59367
5093,553255,59367
5094,576875,59367
5095,544949,75627
5096,544990,75611
5097,553026,59367
5098,585891,76601
5099,545058,59367
5100,545112,59367
5101,582581,59367
5102,573701,50711
5103,587699,59367
5104,555690,59367
5105,591874,59367
5106,562874,40724
5107,584975,69142
5108,595039,59367
5109,539481,59367
5110,575925,59367
5111,551783,59367
5112,576883,51754
5113,588083,59367
5114,582590,67936
5115,588091,59367
5116,562882,59367
5117,562211,59367
5118,596949,59367
5119,534528,59367
5120,582603,59367
5121,565865,59367
5122,595047,59367
5123,559580,33027
5124,563404,43191
5125,560227,59367
5126,572471,59367
5127,584096,59367
5128,592790,68706
5129,566870,59367
5130,565849,41131
5131,562173,59367
5132,536083,59367
5133,534871,59367
5134,530824,59367
5135,592803,59367
5136,533823,59367
5137,578924,59367
5138,538965,59367
5139,593681,59367
5140,545821,38232
5141,557366,59367
5142,555703,59367
5143,574554,55211
5144,563412,59367
5145,538973,59367
5146,533831,28101
5147,575941,59367
5148,530867,50721
5149,573728,50721
5150,562891,59367
5151,542563,59367
5152,505609,78353
5153,596973,59501
5154,529699,59367
5155,549011,39428
5156,533025,27361
5157,539279,59367
5158,574562,55224
5159,553468,79058
5160,513539,26205
5161,545147,59367
5162,596981,59211
5163,510882,74764
5164,581101,59367
5165,536741,59367
5166,586714,69674
5167,551694,59367
5168,568422,74291
5169,584983,69102
5170,568350,40323
5171,555223,40334
5172,563838,46845
5173,510891,74775
5174,584991,69174
5175,510939,74731
5176,557374,59367
5177,596990,59367
5178,545163,75606
5179,569453,79052
5180,541265,78815
5181,597007,59401
5182,585009,69163
5183,582646,67963
5184,585017,69106
5185,574571,59367
5186,538981,25169
5187,547646,54932
5188,539813,25264
5189,533033,59367
5190,579785,54235
5191,587893,59367
5192,536857,29427
5193,565857,59367
5194,588113,58821
5195,557382,59367
5196,535265,27731
5197,531910,59367
5198,545325,59367
5199,578002,59367
5200,554413,59367
5201,533840,28151
5202,585912,76307
5203,562599,59367
5204,549045,59367
5205,505650,59367
5206,574589,59367
5207,562203,59367
5208,579793,54454
5209,505668,78355
5210,562912,40778
5211,533858,59367
5212,535273,27746
5213,566896,59367
5214,533041,27324
5215,578932,56914
5216,554928,73994
5217,597015,59367
5218,569674,59367
5219,581119,56152
5220,562921,40725
5221,547743,54982
5222,554146,59367
5223,555711,59367
5224,558494,59367
5225,553263,59367
5226,565725,59367
5227,560235,59367
5228,585921,59367
5229,577642,59367
5230,549053,59367
5231,562939,59367
5232,575968,59367
5233,553271,59367
5234,586722,69801
5235,520420,59367
5236,549975,59367
5237,569682,59367
5238,547565,25250
5239,537942,25250
5240,513458,25250
5241,584100,66471
5242,584118,59367
5243,595063,59367
5244,500259,74273
5245,554421,59367
5246,534536,59367
5247,531936,59367
5248,578941,59367
5249,541303,79055
5250,573736,59367
5251,597066,59457
5252,535737,59367
5253,545198,75653
5254,545210,59367
5255,553191,59367
5256,569445,78813
5257,574597,59367
5258,553280,59367
5259,569712,59367
5260,563439,59367
5261,568961,59367
5262,562947,59367
5263,582654,59367
5264,569721,59367
5265,550647,38501
5266,571083,59367
5267,572489,59367
5268,534544,59367
5269,565628,59367
5270,533050,59367
5271,566918,59367
5272,534234,59367
5273,544710,59367
5274,570842,59367
5275,584126,66406
5276,560685,59367
5277,533866,28106
5278,573752,59367
5279,535893,59367
5280,590151,59367
5281,550655,38427
5282,585939,76312
5283,507652,59367
5284,564494,59367
5285,541516,59367
5286,595071,59367
5287,534048,59367
5288,586994,59367
5289,587869,76324
5290,585955,76324
5291,550663,38422
5292,591904,67501
5293,585025,69130
5294,598844,59367
5295,553298,59367
5296,563846,59367
5297,564516,59367
5298,565873,59367
5299,534561,28523
5300,534552,59367
5301,530883,25801
5302,534579,28564
5303,569739,59367
5304,566250,59367
5305,533874,59367
5306,565571,59367
5307,535915,59367
5308,553310,59367
5309,597082,59367
5310,574601,59367
5311,537951,59367
5312,539376,59367
5313,586749,59367
5314,547433,59367
5315,598852,59367
5316,591912,59367
5317,598640,59367
5318,563447,59367
5319,541346,59367
5320,579823,59367
5321,581127,59367
5322,579831,59367
5323,585963,59367
5324,592820,68761
5325,540706,59367
5326,566691,59367
5327,575984,59367
5328,586757,69661
5329,559601,59367
5330,553328,59367
5331,539015,25069
5332,531014,59367
5333,532614,59367
5334,581143,59367
5335,576891,59367
5336,582671,59367
5337,551953,38901
5338,584134,59367
5339,530891,59367
5340,555738,59367
5341,584142,59367
5342,552488,59367
5343,535290,59367
5344,562289,59367
5345,597091,59367
5346,549126,59367
5347,539074,59367
5348,572501,59367
5349,599239,59367
5350,573761,59367
5351,550671,38451
5352,560251,33822
5353,551961,38716
5354,541524,38716
5355,588164,59367
5356,546437,59367
5357,575992,59367
5358,562220,47112
5359,547441,59367
5360,551970,38701
5361,533882,59367
5362,539830,59367
5363,572527,53961
5364,530905,25901
5365,541541,59367
5366,581151,56542
5367,586765,69642
5368,530913,59367
5369,550019,59367
5370,530921,59367
5371,579491,59367
5372,584151,59367
5373,595098,67103
5374,541567,69125
5375,585033,69125
5376,590177,59367
5377,595101,59367
5378,582689,59367
5379,578975,59367
5380,539848,25246
5381,533068,59367
5382,564362,59367
5383,598879,59367
5384,597104,59367
5385,595110,59367
5386,548022,59367
5387,535303,27707
5388,565881,59367
5389,554910,59367
5390,572535,53956
5391,529915,59367
5392,548707,59367
5393,599611,59367
5394,572128,59367
5395,585041,59367
5396,565890,59367
5397,566675,59367
5398,565903,41121
5399,571431,41121
5400,542393,59367
5401,566926,43906
5402,597961,79326
5403,595128,67124
5404,537977,59367
5405,590185,79813
5406,533891,59367
5407,579858,59367
5408,590193,59367
5409,530948,25753
5410,562238,59367
5411,548057,59367
5412,569747,59367
5413,550001,59367
5414,534587,28571
5415,557455,59367
5416,566934,43982
5417,563463,59367
5418,565911,59367
5419,545261,59367
5420,564826,59367
5421,572021,59367
5422,535796,59367
5423,549991,59367
5424,531944,59367
5425,572292,59367
5426,558559,33541
5427,573795,50733
5428,511161,59367
5429,546887,59367
5430,574627,59367
5431,541630,59367
5432,558567,59367
5433,562629,59367
5434,549134,39427
5435,537993,59367
5436,577685,51264
5437,549142,59367
5438,588172,58841
5439,574643,59367
5440,530654,59367
5441,578991,59367
5442,535338,59367
5443,597970,59367
5444,561771,59367
5445,530280,59367
5446,578029,43159
5447,563501,43159
5448,574635,59367
5449,571113,50331
5450,541583,59367
5451,588334,59367
5452,576000,53321
5453,581186,56601
5454,585980,59367
5455,584177,59367
5456,588181,59367
5457,573809,50703
5458,577693,51211
5459,541591,26252
5460,548677,59367
5461,513482,59367
5462,531961,59367
5463,582701,59367
5464,595144,59367
5465,572551,59367
5466,561797,59367
5467,588199,59367
5468,576018,59367
5469,539040,59367
5470,570095,59367
5471,592889,59367
5472,592838,59367
5473,552682,59367
5474,545848,38273
5475,547841,59367
5476,533904,59367
5477,532061,59367
5478,597945,59367
5479,598836,59367
5480,565512,59367
5481,592773,59367
5482,541249,79064
5483,572454,59367
5484,575933,53316
5485,588105,59367
5486,593656,59367
5487,592781,59367
5488,582611,59367
5489,593664,59367
5490,595055,67142
5491,561037,59367
5492,590134,59367
5493,588342,59367
5494,511242,59367
5495,577651,51241
5496,590142,59367
5497,597058,59367
5498,588156,58835
5499,597074,59266
5500,573582,59367
5501,578959,59367
5502,582662,59367
5503,579289,59367
5504,572497,59367
5505,511021,59367
5506,577669,59367
5507,595080,59367
5508,589136,59367
5509,578967,56906
5510,579815,54462
5511,547450,59367
5512,581178,56134
5513,571105,59367
5514,566969,59367
5515,595136,59367
5516,563498,59367
5517,591939,59367
5518,566951,59367
5519,590215,59367
5520,564796,59367
5521,549002,59367
5522,545228,59367
5523,572462,53957
5524,596965,59367
5525,596957,59244
5526,565831,59367
5527,552615,59367
5528,552119,59367
5529,597031,59367
5530,586731,59367
5531,588121,58842
5532,538990,59367
5533,570036,59367
5534,545830,38211
5535,541508,26243
5536,569691,58256
5537,552755,59367
5538,589128,59367
5539,569704,59367
5540,588130,59367
5541,588148,59367
5542,549061,59367
5543,597040,59367
5544,536300,59367
5545,568244,59367
5546,500291,59367
5547,566055,59367
5548,549029,59367
5549,586773,79809
5550,590207,79809
5551,560707,59367
5552,532266,59367
5553,537985,59367
5554,521531,75353
5555,584169,75353
5556,566497,59367
5557,563471,59367
5558,536938,59367
5559,566071,59367
5560,564532,46348
5561,585971,59367
5562,545287,59367
5563,566799,59367
5564,539856,25231
5565,554448,59367
5566,531952,26726
5567,572543,59367
5568,559628,59367
5569,554456,59367
5570,571091,50312
5571,539031,50312
5572,535311,59367
5573,563480,59367
5574,565130,59367
5575,535320,27716
5576,542598,27716
5577,598437,59367
5578,577677,51265
5579,571415,59367
5580,567868,41771
5581,549177,59367
5582,571130,59367
5583,541362,59367
5584,563927,59367
5585,531979,26729
5586,587231,59367
5587,597121,59367
5588,589152,59367
5589,536482,59367
5590,554464,59367
5591,571288,59367
5592,578827,59367
5593,591947,59367
5594,547468,59367
5595,562246,59367
5596,536016,59367
5597,572578,53835
5598,531995,26763
5599,585050,69105
5600,561975,59367
5601,584185,59367
5602,513202,59367
5603,574660,59367
5604,541613,26284
5605,584207,59367
5606,542601,59367
5607,557463,59367
5608,591963,59367
5609,545236,75651
5610,550035,59367
5611,564320,59367
5612,542610,27024
5613,588211,59367
5614,588229,59367
5615,560260,33808
5616,534609,59367
5617,595161,59367
5618,570338,59367
5619,589187,76832
5620,578312,59367
5621,599697,59367
5622,584215,59367
5623,582727,59367
5624,534617,28521
5625,566977,59367
5626,539872,59367
5627,568449,59367
5628,550701,38441
5629,534625,59367
5630,593699,59367
5631,584223,59367
5632,550043,59367
5633,559661,33022
5634,573744,53311
5635,576026,53311
5636,576930,59367
5637,558583,59367
5638,573876,59367
5639,588245,59367
5640,539058,25066
5641,532011,26751
5642,564541,59367
5643,531022,25764
5644,576948,59367
5645,548847,59367
5646,589195,76802
5647,513512,59367
5648,550728,38472
5649,545244,75607
5650,571814,59367
5651,590223,59367
5652,573183,59367
5653,539066,59367
5654,593702,59367
5655,558591,59367
5656,582735,59367
5657,550060,59367
5658,588253,59367
5659,541460,59367
5660,599034,59367
5661,560430,59367
5662,561363,59367
5663,571423,59367
5664,539881,59367
5665,513644,59367
5666,545864,38202
5667,563862,46847
5668,579866,46847
5669,597996,59367
5670,592862,68710
5671,545341,37344
5672,589217,76831
5673,533114,27371
5674,539082,59367
5675,531511,59367
5676,535389,59367
5677,599271,59367
5678,592854,59367
5679,598666,59367
5680,585068,59367
5681,593711,59367
5682,597139,59367
5683,534633,59367
5684,559679,33008
5685,568384,59367
5686,545872,59367
5687,545252,75654
5688,597147,75654
5689,539902,59367
5690,597155,59367
5691,541478,59367
5692,588261,59367
5693,533122,27325
5694,536873,59367
5695,539091,59367
5696,535591,59367
5697,536237,59367
5698,541061,59367
5699,562165,59367
5700,591980,59367
5701,553409,59367
5702,531049,25705
5703,548626,59367
5704,534862,28913
5705,547514,59367
5706,508683,59367
5707,550680,59367
5708,597112,59367
5709,588202,59367
5710,545317,59367
5711,551988,59367
5712,534595,28574
5713,537195,59367
5714,574651,59367
5715,541354,78901
5716,548839,59367
5717,581208,56186
5718,541664,56186
5719,581194,59367
5720,539431,59367
5721,585998,59367
5722,534471,59367
5723,592846,59367
5724,507695,59367
5725,599000,59367
5726,577707,59367
5727,550027,59367
5728,571598,59367
5729,547859,59367
5730,533092,27328
5731,562262,47123
5732,584193,59367
5733,595152,59367
5734,535354,59367
5735,550698,59367
5736,530603,59367
5737,532002,59367
5738,542482,59367
5739,553361,59367
5740,581216,59367
5741,549193,59367
5742,581224,56543
5743,522775,59367
5744,576921,59367
5745,505781,25061
5746,591955,59367
5747,535362,59367
5748,563854,46825
5749,533921,28144
5750,587257,59367
5751,597988,79316
5752,553492,59367
5753,586005,59367
5754,568473,59367
5755,599778,59367
5756,581232,59367
5757,589161,59367
5758,573655,50792
5759,566161,59367
5760,563382,43141
5761,573663,59367
5762,546411,59367
5763,546178,59367
5764,530697,59367
5765,573671,59367
5766,571351,59367
5767,532991,25218
5768,548537,59367
5769,572446,53832
5770,575887,59367
5771,554383,59367
5772,531901,59367
5773,585882,59367
5774,596922,59367
5775,595012,59367
5776,505501,59367
5777,566594,59367
5778,573680,59367
5779,534692,59367
5780,584045,66453
5781,581089,59367
5782,578321,59367
5783,575909,59367
5784,584053,59367
5785,572888,59367
5786,546551,59367
5787,549908,59367
5788,582557,59367
5789,507644,59367
5790,537535,59367
5791,592757,59367
5792,578916,59367
5793,599492,59367
5794,567850,59367
5795,536695,59367
5796,573698,50707
5797,559555,59367
5798,534501,28546
5799,537900,59367
5800,595021,67131
5801,541435,59367
5802,563951,59367
5803,554391,59367
5804,540528,59367
5805,539805,59367
5806,559563,33038
5807,579777,54232
5808,565806,59367
5809,535494,59367
5810,554405,59367
5811,582573,67939
5812,569658,58254
5813,541222,78973
5814,599123,59367
5815,537608,59367
5816,553883,59367
5817,520306,59367
5818,588075,59367
5819,570371,59367
5820,554804,59367
5821,579891,59367
5822,552364,59367
5823,584070,59367
5824,559571,33040
5825,558486,59367
5826,555681,59367
5827,572624,59367
5828,548987,59367
5829,562033,59367
5830,537730,59367
5831,597937,79391
5832,538957,25082
5833,565814,41145
5834,534510,59367
5835,535257,59367
5836,568490,59367
5837,535621,59367
5838,555941,59367
5839,535541,59367
5840,529478,59367
5841,598291,59367
5842,552003,59367
5843,571270,59367
5844,553964,59367
5845,576182,51750
5846,547719,39463
5847,572799,59367
5848,569119,59367
5849,582913,66423
5850,590444,59367
5851,529486,25765
5852,590452,67507
5853,552771,59367
5854,589381,79858
5855,589365,59367
5856,550922,59367
5857,529524,69615
5858,593877,69615
5859,586102,69615
5860,544329,69615
5861,547735,59367
5862,586099,69614
5863,598071,73912
5864,513059,59367
5865,589403,79816
5866,529826,59367
5867,586111,59367
5868,538132,25088
5869,589390,59367
5870,558711,59367
5871,540072,59367
5872,598976,59367
5873,579998,59367
5874,574856,59367
5875,574864,53332
5876,550949,38756
5877,530581,59367
5878,553514,59367
5879,579106,59367
5880,576191,51725
5881,569950,59367
5882,593885,59367
5883,538019,59367
5884,569917,50343
5885,564699,59367
5886,539121,59367
5887,513067,75368
5888,545996,59367
5889,542423,59367
5890,561142,59367
5891,566098,59367
5892,563021,59367
5893,581500,59367
5894,547760,59367
5895,539139,25228
5896,560812,34958
5897,569925,59367
5898,532207,27323
5899,595446,59367
5900,595438,59367
5901,581496,67921
5902,533491,79054
5903,572896,59367
5904,545457,38223
5905,533254,59367
5906,553531,59367
5907,566632,51704
5908,576204,51704
5909,599301,59367
5910,593893,59367
5911,534013,59367
5912,587001,59367
5913,579114,54344
5914,563722,59367
5915,573957,43901
5916,542628,43901
5917,546852,59367
5918,552186,59367
5919,505099,59367
5920,590461,59367
5921,548995,59367
5922,580015,59367
5923,547778,39446
5924,534021,28542
5925,533262,28121
5926,542172,59367
5927,509116,59367
5928,573965,54941
5929,529532,59367
5930,532215,59367
5931,529516,25722
5932,530328,59367
5933,582921,59367
5934,568503,58261
5935,558745,59367
5936,562394,40721
5937,553549,34532
5938,561380,59367
5939,573981,54956
5940,580023,59367
5941,573990,55203
5942,580031,59367
5943,569356,79081
5944,573973,54921
5945,544256,59367
5946,580040,56552
5947,571296,59367
5948,580058,56114
5949,576212,51771
5950,580066,59367
5951,546089,37810
5952,533271,28201
5953,563960,46343
5954,567108,59367
5955,545392,59367
5956,546097,37883
5957,598933,59367
5958,529541,59367
5959,576221,38719
5960,550957,38719
5961,538141,59367
5962,534030,28510
5963,534749,59367
5964,510068,59367
5965,548375,59367
5966,566080,59367
5967,572811,59367
5968,506621,59367
5969,590495,67578
5970,599671,59367
5971,540927,59367
5972,549339,39804
5973,537080,59367
5974,539155,25204
5975,577944,59367
5976,541699,59367
5977,535630,59367
5978,577057,51235
5979,569933,59367
5980,557641,59367
5981,550167,38481
5982,561703,37861
5983,578568,59367
5984,544531,59367
5985,529567,59367
5986,582930,59367
5987,534005,28601
5988,590436,67524
5989,547689,59367
5990,592137,59367
5991,560804,59367
5992,590487,59367
5993,590479,59367
5994,542024,59367
5995,568520,58287
5996,540081,59367
5997,578495,59367
5998,546101,37832
5999,590509,37832
6000,550965,38771
6001,539147,59367
6002,598704,59367
6003,557650,59367
6004,564711,41112
6005,551503,59367
6006,587117,59367
6007,549347,39831
6008,538710,59367
6009,568201,40313
6010,552640,59367
6011,560511,59367
6012,534366,59367
6013,558303,59367
6014,553034,59367
6015,536849,59367
6016,568830,59367
6017,572209,53865
6018,536580,59367
6019,535168,27733
6020,572217,59367
6021,580872,56141
6022,580881,59367
6023,539643,25230
6024,542351,27054
6025,575607,53313
6026,596680,59367
6027,548715,59367
6028,565504,59367
6029,596698,59367
6030,532941,59367
6031,532797,27378
6032,539651,25203
6033,565661,59367
6034,587834,59367
6035,583821,59367
6036,587851,59367
6037,554103,59367
6038,572233,59367
6039,530786,59367
6040,517666,75118
6041,545007,37324
6042,591645,37324
6043,599115,59367
6044,583839,59367
6045,538728,59367
6046,549789,59367
6047,576735,59367
6048,538396,59367
6049,594865,67106
6050,584924,69167
6051,594873,59367
6052,542474,59367
6053,585807,59367
6054,571016,59367
6055,593613,59367
6056,586641,69613
6057,585815,59367
6058,594881,67122
6059,531421,59367
6060,582468,67935
6061,591807,67545
6062,582476,59367
6063,553204,59367
6064,581038,59367
6065,557188,59367
6066,555614,59367
6067,598798,59367
6068,554171,74242
6069,583944,59367
6070,538876,25092
6071,547654,25092
6072,532509,59367
6073,545121,37363
6074,510432,74715
6075,588008,59367
6076,564460,59367
6077,560677,59367
6078,597899,59367
6079,578851,59367
6080,584932,69176
6081,552950,59367
6082,596876,59221
6083,538884,25083
6084,551830,59367
6085,583952,59367
6086,532916,59367
6087,569585,58251
6088,562858,40777
6089,570117,59367
6090,574511,59367
6091,582484,59367
6092,579742,54351
6093,570061,59367
6094,552011,59367
6095,505188,59367
6096,566101,59367
6097,578797,59367
6098,530930,59367
6099,569593,58253
6100,599948,74266
6101,544931,59367
6102,578860,59367
6103,568333,74782
6104,571644,59367
6105,594890,59367
6106,510491,74791
6107,585831,59367
6108,579343,59367
6109,541168,78991
6110,582492,59367
6111,536920,25207
6112,539732,25207
6113,555622,59367
6114,551856,38751
6115,591815,59367
6116,558435,33209
6117,539741,59367
6118,591823,59367
6119,510483,74728
6120,505161,59367
6121,596884,59263
6122,545139,59367
6123,583961,59367
6124,541419,59367
6125,565709,41108
6126,590096,59367
6127,550574,38471
6128,594903,68731
6129,592676,68731
6130,594911,67102
6131,523704,59367
6132,505218,59367
6133,565326,34012
6134,557200,34012
6135,593621,59367
6136,547255,59367
6137,573256,59367
6138,598496,59367
6139,558427,33203
6140,552691,59367
6141,513261,59367
6142,545368,59367
6143,565938,59367
6144,584231,66463
6145,579874,54201
6146,567876,41763
6147,565946,41101
6148,589225,59367
6149,581259,56401
6150,581267,59367
6151,562297,59367
6152,586790,69634
6153,566985,59367
6154,588270,59367
6155,584240,59367
6156,586803,69632
6157,513164,69632
6158,597163,69632
6159,554472,59367
6160,530662,59367
6161,588288,59367
6162,514195,59367
6163,558605,59367
6164,569780,58263
6165,532029,26753
6166,538035,28905
6167,534650,28575
6168,523640,75116
6169,552399,59367
6170,500011,76311
6171,599425,59367
6172,567426,59367
6173,591998,67526
6174,595179,59367
6175,586811,59367
6176,573825,50713
6177,599417,59367
6178,557528,34004
6179,584274,59367
6180,563871,46822
6181,553417,59367
6182,590240,59367
6183,584266,66443
6184,549215,39444
6185,572195,59367
6186,530565,59367
6187,550761,59367
6188,535397,59367
6189,568732,74267
6190,589233,59367
6191,586820,69647
6192,586838,59367
6193,573833,50702
6194,568163,59367
6195,574708,59367
6196,577723,59367
6197,537209,59367
6198,582760,59367
6199,595187,59367
6200,505862,59367
6201,543012,59367
6202,536989,59367
6203,582778,59367
6204,595195,59367
6205,581275,59367
6206,557544,59367
6207,584282,66701
6208,536997,59367
6209,573841,59367
6210,565954,59367
6211,559695,33165
6212,557536,59367
6213,533149,59367
6214,559709,59367
6215,567884,59367
6216,545384,37366
6217,558630,33554
6218,561908,59367
6219,549231,39468
6220,565962,41141
6221,503410,59367
6222,576051,53342
6223,540137,59367
6224,547000,59367
6225,567019,59367
6226,533947,59367
6227,533157,59367
6228,569801,59367
6229,574091,59367
6230,534668,28561
6231,573850,50734
6232,586013,59367
6233,555762,36452
6234,541575,79065
6235,572641,53836
6236,562424,59367
6237,564338,59367
6238,586781,69649
6239,530182,59367
6240,523453,59367
6241,534641,59367
6242,545376,59367
6243,576042,59367
6244,529923,59367
6245,592871,59367
6246,563897,59367
6247,582743,59367
6248,529761,59367
6249,536971,59367
6250,598861,59367
6251,598518,59367
6252,574686,54955
6253,576956,51723
6254,595209,59367
6255,597171,59456
6256,544604,59367
6257,574694,54937
6258,582751,67952
6259,539996,59367
